664,Tue Aug  3 06:56:46 2021,7561863,CAR,2,4123,PCDE850D8,PTE,VC965
665,Tue Aug  3 20:06:23 2021,8591617,CAR,2,4879,PCC90A061,PTE,VC965
666,Fri Aug 20 01:05:05 2021,5883883,CAR,2,4258,PCAC64E67,PTC,VC965
667,Fri Aug  6 02:00:59 2021,3813810,CAR,2,4061,PC3A63A79,PTC,VC965
668,Thu Aug  5 14:04:38 2021,2476675,TRUCK,4,4369,PCD5CBB82,PTC,VCB43
669,Fri Jul 30 20:27:55 2021,5957485,CAR,2,4223,PCA37D114,PTP,VC965
670,Tue Aug 10 06:30:01 2021,6064981,VAN,2,4010,PC3A7AACB,PTE,VCD2F
671,Thu Jul 29 17:01:07 2021,6289285,CAR,2,4502,PCB2CC82C,PTC,VC965
672,Thu Jul 29 16:59:31 2021,6164905,TRUCK,4,4114,PC4CD2B81,PTC,VCB43
673,Fri Aug 13 22:36:23 2021,2657309,CAR,2,4489,PCEFF6088,PTC,VC965
674,Thu Aug 12 07:51:22 2021,1091632,CAR,2,4370,PC70B7987,PTP,VC965
675,Sat Aug 14 08:25:48 2021,6236249,TRUCK,4,4951,PCE9CE23F,PTC,VCB43
676,Sun Aug 15 20:58:19 2021,8118921,TRUCK,4,4231,PC016D687,PTC,VCB43
677,Sun Aug 15 07:01:54 2021,4930492,VAN,2,4172,PC1A43FB7,PTC,VCD2F
678,Thu Aug 19 17:00:34 2021,213950,TRUCK,4,4330,PCBD023A3,PTE,VCB43
679,Fri Aug 20 02:38:02 2021,2379442,TRUCK,4,4218,PC8DF4919,PTE,VCB43
680,Mon Aug  9 04:39:27 2021,2425063,VAN,2,4541,PCC6A4CD8,PTE,VCD2F
681,Thu Aug 12 02:50:56 2021,7001575,CAR,2,4297,PCDE89544,PTP,VC965
682,Sat Aug 21 13:25:48 2021,7504072,CAR,2,4920,PC42A3AB0,PTE,VC965
683,Wed Aug  4 20:43:10 2021,1083028,CAR,2,4797,PCE2D63A7,PTE,VC965
684,Tue Aug 10 09:21:43 2021,5262688,CAR,2,4267,PCE51C5C7,PTE,VC965
685,Tue Aug  3 09:51:32 2021,1074381,TRUCK,4,4741,PC85A4D4B,PTP,VCB43
686,Fri Aug 20 18:39:12 2021,3483985,CAR,2,4371,PC7E22FD8,PTC,VC965
687,Tue Aug 10 01:09:38 2021,3685214,CAR,2,4892,PC7AA5B2F,PTC,VC965
688,Fri Aug 13 03:50:13 2021,5668290,CAR,2,4383,PC4BFE950,PTC,VC965
689,Tue Aug 17 11:41:52 2021,2505055,CAR,2,4951,PCE9CE23F,PTP,VC965
690,Thu Aug 12 09:28:16 2021,8945301,VAN,2,4442,PC05C2F86,PTC,VCD2F
691,Sun Aug 22 10:37:24 2021,8927267,CAR,2,4694,PCBCF42C2,PTE,VC965
692,Thu Aug 19 16:10:17 2021,9640874,TRUCK,4,4194,PC96AD1EB,PTP,VCB43
693,Fri Aug 20 01:05:07 2021,5414117,VAN,2,4872,PC5B45CE7,PTP,VCD2F
694,Fri Aug 13 03:12:57 2021,560693,CAR,2,4194,PC96AD1EB,PTE,VC965
695,Tue Aug 10 08:12:09 2021,7123396,TRUCK,4,4282,PCCE002E5,PTE,VCB43
696,Mon Aug  9 11:55:17 2021,3862669,TRUCK,4,4202,PC65AA714,PTE,VCB43
697,Sun Aug  8 19:59:42 2021,6074080,VAN,2,4067,PC1CCD955,PTP,VCD2F
698,Sun Aug  8 04:53:28 2021,4726446,CAR,2,4405,PC70CA955,PTE,VC965
699,Sun Aug 15 03:26:42 2021,8454959,CAR,2,4822,PCD1EB220,PTP,VC965
700,Tue Aug 10 10:28:39 2021,5600873,CAR,2,4100,PCC6DD8D5,PTE,VC965
701,Sat Jul 31 15:44:26 2021,246731,CAR,2,4362,PC670999C,PTC,VC965
702,Wed Aug 18 09:23:19 2021,6548772,TRUCK,4,4655,PCF9CAB22,PTP,VCB43
703,Sat Jul 31 16:42:00 2021,1816731,TRUCK,4,4206,PCAC34A40,PTC,VCB43
704,Wed Aug 11 17:52:18 2021,6533730,CAR,2,4909,PCDED6F20,PTC,VC965
705,Mon Aug  9 06:15:17 2021,8497957,CAR,2,4635,PC3C8B99E,PTP,VC965
706,Fri Aug 20 22:15:51 2021,5027644,CAR,2,4378,PC074E6A8,PTE,VC965
707,Sun Aug 15 23:04:51 2021,6347920,CAR,2,4808,PC2729737,PTE,VC965
708,Mon Aug 16 07:18:22 2021,3371782,TRUCK,4,4302,PCBA83119,PTP,VCB43
709,Sat Aug 14 12:59:28 2021,2738537,CAR,2,4221,PC90AAFDA,PTC,VC965
710,Mon Aug  2 07:06:01 2021,6929785,CAR,2,4387,PCE2B9376,PTC,VC965
711,Tue Aug 10 03:18:53 2021,8904786,CAR,2,4904,PC36C6441,PTC,VC965
712,Sun Aug 15 00:10:07 2021,1565319,CAR,2,4465,PCA227C6B,PTP,VC965
713,Sun Aug 15 02:02:22 2021,7209312,VAN,2,4863,PCA8F9E50,PTC,VCD2F
714,Sat Jul 31 23:01:19 2021,1035505,TRUCK,4,4965,PCA0BAE0F,PTP,VCB43
715,Thu Aug 12 22:16:26 2021,9949432,TRUCK,4,4412,PC821BC98,PTP,VCB43
716,Mon Aug  9 07:43:56 2021,3093849,TRUCK,4,4861,PC670F1AC,PTC,VCB43
717,Tue Aug 10 20:23:04 2021,8252431,TRUCK,4,4420,PCFDB2950,PTP,VCB43
718,Sun Aug  1 12:03:00 2021,3416177,CAR,2,4026,PC2CE9851,PTP,VC965
719,Thu Jul 29 15:44:59 2021,9998600,CAR,2,4108,PC7C55512,PTC,VC965
720,Tue Aug  3 12:24:20 2021,7560984,CAR,2,4123,PCDE850D8,PTP,VC965
721,Fri Aug  6 04:16:15 2021,8749368,VAN,2,4313,PC6D0FC31,PTE,VCD2F
722,Mon Aug  2 16:46:49 2021,8251411,CAR,2,4936,PC7157CF3,PTP,VC965
723,Mon Aug 16 23:11:03 2021,6573286,TRUCK,4,4631,PCFFF6463,PTP,VCB43
724,Fri Aug  6 21:43:51 2021,847179,TRUCK,4,4326,PC356AE8F,PTP,VCB43
725,Thu Aug 12 10:30:52 2021,9937023,CAR,2,4030,PCA8A9AA8,PTE,VC965
726,Sun Aug  8 10:07:31 2021,506614,TRUCK,4,4654,PCBA5D8AB,PTP,VCB43
727,Fri Aug 20 19:00:34 2021,1731263,CAR,2,4519,PC92A6471,PTP,VC965
728,Sat Aug 14 02:48:59 2021,1084601,VAN,2,4544,PC1893678,PTC,VCD2F
729,Mon Aug  2 21:20:18 2021,2552719,TRUCK,4,4671,PCCAAFB48,PTP,VCB43
730,Tue Aug  3 15:56:44 2021,2890131,TRUCK,4,4354,PC0671DD4,PTC,VCB43
731,Fri Aug 13 12:39:24 2021,9857238,TRUCK,4,4989,PC7D7AE48,PTP,VCB43
732,Sun Aug  1 02:03:31 2021,8309956,TRUCK,4,4155,PC9042B3F,PTP,VCB43
733,Sun Aug  1 09:46:51 2021,2456501,CAR,2,4801,PC119E3A6,PTE,VC965
734,Thu Aug 19 18:52:28 2021,9848677,VAN,2,4570,PCAE45EC0,PTP,VCD2F
735,Fri Jul 30 21:43:09 2021,8816903,CAR,2,4134,PC767BBB2,PTC,VC965
736,Fri Aug 13 11:34:11 2021,7407633,CAR,2,4071,PCDBBCB68,PTC,VC965
737,Fri Aug 20 10:56:47 2021,849886,CAR,2,4183,PCF5E7754,PTE,VC965
738,Wed Aug  4 23:43:50 2021,993101,TRUCK,4,4099,PC97F19B1,PTP,VCB43
739,Wed Aug 18 19:20:30 2021,5510650,TRUCK,4,4153,PC88C655C,PTE,VCB43
740,Fri Aug 20 10:12:20 2021,7751215,TRUCK,4,4219,PC40E6113,PTC,VCB43
741,Sun Aug  1 10:30:28 2021,9488458,CAR,2,4786,PCB7F1F8A,PTC,VC965
742,Thu Jul 29 20:09:29 2021,3016951,CAR,2,4149,PC99F9ABD,PTE,VC965
743,Sat Aug  7 04:47:13 2021,3412902,TRUCK,4,4967,PC2AFCB31,PTC,VCB43
744,Sat Aug 14 10:44:52 2021,5938269,CAR,2,4574,PCC1F6F13,PTP,VC965
745,Fri Aug 20 09:20:23 2021,301048,CAR,2,4506,PCB24B68E,PTC,VC965
746,Tue Aug 10 10:29:34 2021,2514884,CAR,2,4532,PC8DD921E,PTC,VC965
747,Wed Aug  4 10:50:57 2021,8714572,TRUCK,4,4624,PCDF73A3C,PTE,VCB43
748,Mon Aug 16 23:40:52 2021,4912460,CAR,2,4219,PC40E6113,PTC,VC965
749,Sun Aug 22 17:40:41 2021,7326275,CAR,2,5003,PCAC9371E,PTC,VC965
750,Fri Jul 30 01:26:02 2021,6209351,TRUCK,4,4209,PC494D54E,PTP,VCB43
751,Tue Aug 17 14:18:58 2021,6287098,TRUCK,4,4736,PC6A65941,PTE,VCB43
752,Sun Aug 15 09:47:19 2021,2931553,VAN,2,4733,PC797AEBF,PTC,VCD2F
753,Tue Aug 17 11:25:17 2021,8625410,VAN,2,4387,PCE2B9376,PTE,VCD2F
754,Tue Aug 17 22:51:38 2021,5641360,TRUCK,4,4303,PC2E2E0C0,PTC,VCB43
755,Sat Aug  7 17:49:27 2021,7136026,VAN,2,4720,PCDD23528,PTE,VCD2F
756,Thu Jul 29 13:29:13 2021,9549273,CAR,2,4661,PC1585DF2,PTC,VC965
757,Sat Jul 31 15:42:55 2021,8618426,CAR,2,4539,PC684859B,PTP,VC965
758,Tue Aug 17 09:02:03 2021,6668114,TRUCK,4,4373,PC8806694,PTE,VCB43
759,Thu Aug  5 14:56:52 2021,7979453,TRUCK,4,4303,PC2E2E0C0,PTC,VCB43
760,Wed Aug 11 16:03:47 2021,9590322,CAR,2,4405,PC70CA955,PTE,VC965
761,Sun Aug  1 13:41:36 2021,1662925,CAR,2,4396,PCA00BC1C,PTC,VC965
762,Fri Aug  6 22:09:07 2021,3391660,CAR,2,4894,PCDADB8C6,PTP,VC965
763,Tue Aug 10 06:38:40 2021,5925569,CAR,2,4712,PC94168A2,PTC,VC965
764,Tue Aug  3 01:50:31 2021,7938310,TRUCK,4,4953,PC1E2B07E,PTP,VCB43
765,Mon Aug 16 04:04:28 2021,2629303,CAR,2,4256,PC9DD0BBD,PTP,VC965
766,Fri Aug 13 03:05:26 2021,8548942,TRUCK,4,4575,PC84D9FC1,PTP,VCB43
767,Wed Aug  4 01:27:59 2021,5563110,TRUCK,4,4585,PCF3AE602,PTE,VCB43
768,Tue Aug 17 19:01:51 2021,4896720,VAN,2,4631,PCFFF6463,PTC,VCD2F
769,Fri Aug  6 09:27:38 2021,2227372,CAR,2,4798,PC17F8052,PTC,VC965
770,Thu Jul 29 18:22:20 2021,9240446,CAR,2,4421,PCED2DB6F,PTC,VC965
771,Thu Aug 12 05:07:24 2021,3633085,VAN,2,4911,PCBEF8EE1,PTP,VCD2F
772,Fri Aug  6 16:18:11 2021,4895267,VAN,2,4062,PCDA37101,PTC,VCD2F
773,Wed Aug 11 18:47:56 2021,75485,TRUCK,4,4628,PC34C1DCB,PTP,VCB43
774,Sun Aug  8 11:08:50 2021,8400110,CAR,2,4698,PC8BCEB19,PTE,VC965
775,Thu Aug 19 16:40:11 2021,1593910,TRUCK,4,4249,PC6D2FAD0,PTE,VCB43
776,Mon Aug  9 18:43:19 2021,6058069,CAR,2,4958,PC8A8976A,PTE,VC965
777,Mon Aug 16 02:22:25 2021,8805422,CAR,2,4282,PCCE002E5,PTE,VC965
778,Wed Aug 18 08:26:17 2021,5997015,CAR,2,4182,PC5EBB0FA,PTC,VC965
779,Wed Aug  4 07:46:02 2021,8327281,TRUCK,4,4727,PC52E71B8,PTP,VCB43
780,Thu Aug 12 02:38:19 2021,9894489,CAR,2,4326,PC356AE8F,PTC,VC965
781,Sat Aug  7 11:24:33 2021,2013779,CAR,2,4462,PCE29AA1A,PTP,VC965
782,Wed Aug 18 06:35:33 2021,8081131,CAR,2,4671,PCCAAFB48,PTP,VC965
783,Wed Aug  4 07:01:24 2021,4715776,VAN,2,4627,PCA965149,PTP,VCD2F
784,Wed Aug 18 01:20:23 2021,6715322,CAR,2,4749,PC65C93B7,PTP,VC965
785,Fri Aug 20 21:30:21 2021,1517271,TRUCK,4,4015,PC524833E,PTP,VCB43
786,Fri Aug  6 05:35:59 2021,7848466,CAR,2,4643,PC6713209,PTP,VC965
787,Sat Aug  7 00:04:31 2021,8613201,CAR,2,4130,PC9F22103,PTP,VC965
788,Tue Aug  3 21:53:21 2021,3663181,TRUCK,4,4209,PC494D54E,PTC,VCB43
789,Mon Aug  9 11:06:44 2021,3413306,TRUCK,4,4257,PC1AB9C93,PTP,VCB43
790,Sat Aug 14 19:12:23 2021,3006302,CAR,2,4097,PCB1B5BEC,PTC,VC965
791,Fri Aug 20 06:08:15 2021,6279294,CAR,2,4882,PC8616CD8,PTE,VC965
792,Mon Aug  2 23:07:33 2021,1190536,CAR,2,4556,PC18C31F6,PTP,VC965
793,Thu Aug 12 04:21:30 2021,6565058,TRUCK,4,4130,PC9F22103,PTE,VCB43
794,Sat Jul 31 21:38:30 2021,7260092,VAN,2,4198,PCB0994D1,PTP,VCD2F
795,Sun Aug 22 01:07:46 2021,124836,TRUCK,4,4373,PC8806694,PTP,VCB43
796,Thu Aug 12 04:29:31 2021,4463920,VAN,2,4836,PCE78024A,PTC,VCD2F
797,Tue Aug 17 21:11:01 2021,1092951,CAR,2,4769,PC10C50DC,PTP,VC965
798,Mon Aug 16 16:12:23 2021,7683749,CAR,2,4370,PC70B7987,PTC,VC965
799,Wed Aug  4 10:01:57 2021,262256,CAR,2,4959,PC4A7B00C,PTC,VC965
800,Tue Aug 17 17:12:35 2021,220910,CAR,2,4746,PC0514825,PTC,VC965
801,Sun Aug  8 18:52:38 2021,5012084,CAR,2,4548,PC4486317,PTC,VC965
802,Sat Aug 14 15:53:28 2021,5569123,CAR,2,4474,PCFEAE55E,PTP,VC965
803,Sat Aug 21 07:11:43 2021,3952000,TRUCK,4,4259,PCBB65EF4,PTC,VCB43
804,Sun Aug 22 00:11:22 2021,5458820,CAR,2,4064,PC0B32B5B,PTP,VC965
805,Sat Jul 31 19:29:50 2021,9023495,CAR,2,4889,PC3547FAD,PTP,VC965
806,Sat Jul 31 22:33:57 2021,6520742,TRUCK,4,4263,PCD6DBA1D,PTC,VCB43
807,Thu Aug  5 18:54:26 2021,2898863,CAR,2,4595,PC64281F6,PTC,VC965
808,Fri Jul 30 01:43:07 2021,31077,TRUCK,4,4423,PCF9F4940,PTE,VCB43
809,Mon Aug 16 22:14:26 2021,7216705,CAR,2,4673,PC66E7418,PTP,VC965
810,Sat Aug 21 18:10:35 2021,9763768,CAR,2,4314,PC7E9E8F3,PTE,VC965
811,Fri Aug  6 06:30:51 2021,3297525,TRUCK,4,4446,PC7F1A5B9,PTE,VCB43
812,Tue Aug 17 01:36:06 2021,2283399,CAR,2,4750,PCD987A9D,PTP,VC965
813,Sun Aug 22 17:22:04 2021,1947468,CAR,2,4909,PCDED6F20,PTE,VC965
814,Thu Aug 19 00:31:42 2021,9936661,CAR,2,4693,PCB4CDDA5,PTE,VC965
815,Sun Aug  8 04:41:29 2021,4538394,TRUCK,4,4748,PCF2ECD29,PTP,VCB43
816,Sun Aug 15 18:41:27 2021,5732880,CAR,2,4595,PC64281F6,PTP,VC965
817,Sun Aug  8 05:10:24 2021,5928145,VAN,2,4900,PCFE8B604,PTC,VCD2F
818,Thu Aug  5 01:34:30 2021,8334389,TRUCK,4,4319,PCAD79413,PTE,VCB43
819,Fri Aug  6 22:17:40 2021,2390148,TRUCK,4,4749,PC65C93B7,PTC,VCB43
820,Sat Aug  7 01:41:01 2021,1952095,CAR,2,4650,PC544AE70,PTP,VC965
821,Tue Aug  3 19:17:49 2021,3422458,CAR,2,4628,PC34C1DCB,PTC,VC965
822,Wed Aug  4 16:57:12 2021,5456755,CAR,2,4307,PC87D90FE,PTE,VC965
823,Wed Aug 18 18:08:34 2021,3288507,CAR,2,4699,PC2C1B987,PTP,VC965
824,Sat Jul 31 04:11:38 2021,1125573,CAR,2,4289,PCF621E92,PTE,VC965
825,Tue Aug  3 08:45:22 2021,1837039,CAR,2,4427,PCD70DDDF,PTC,VC965
826,Sun Aug 15 06:23:32 2021,3011480,CAR,2,4543,PC74F5EBA,PTP,VC965
827,Fri Aug 13 16:03:06 2021,280635,CAR,2,4260,PC1A4796C,PTP,VC965
828,Mon Aug  2 07:25:00 2021,6779526,TRUCK,4,4227,PCD8346A6,PTC,VCB43
829,Mon Aug  9 19:27:54 2021,427799,CAR,2,4491,PCA52F720,PTE,VC965
830,Sun Aug  8 13:48:00 2021,8005001,CAR,2,4207,PC76EDF79,PTC,VC965
831,Mon Aug 16 17:09:26 2021,4564367,CAR,2,4595,PC64281F6,PTE,VC965
832,Thu Aug  5 03:54:21 2021,1431403,VAN,2,4146,PCF91266E,PTC,VCD2F
833,Fri Aug  6 06:37:01 2021,1385411,CAR,2,4947,PCE4A44BE,PTC,VC965
834,Wed Aug 18 01:20:18 2021,558511,CAR,2,4350,PCEDD7E85,PTP,VC965
835,Thu Aug 19 04:55:29 2021,9472473,TRUCK,4,4585,PCF3AE602,PTP,VCB43
836,Sun Aug 15 03:10:05 2021,8487290,CAR,2,4741,PC85A4D4B,PTC,VC965
837,Sun Aug  8 00:29:07 2021,133448,CAR,2,4065,PC3B514E2,PTC,VC965
838,Sat Aug 21 03:36:52 2021,3665356,TRUCK,4,4936,PC7157CF3,PTC,VCB43
839,Thu Aug  5 13:24:02 2021,6214152,TRUCK,4,4340,PC3A6DBC9,PTE,VCB43
840,Wed Aug  4 15:43:30 2021,6683644,VAN,2,4323,PC1D9ADA9,PTP,VCD2F
841,Sun Aug  1 23:51:55 2021,9406868,CAR,2,4246,PC95F5F6B,PTP,VC965
842,Sun Aug 15 07:08:16 2021,825763,CAR,2,4729,PC5170BF4,PTE,VC965
843,Fri Aug 20 01:07:43 2021,3920452,TRUCK,4,4848,PCF0FC9B2,PTC,VCB43
844,Sat Aug  7 02:09:52 2021,5061569,TRUCK,4,4745,PC6397888,PTE,VCB43
845,Mon Aug 16 13:36:46 2021,7368048,CAR,2,4115,PCF5D4B0A,PTE,VC965
846,Sat Aug 21 18:58:14 2021,9167592,TRUCK,4,4256,PC9DD0BBD,PTC,VCB43
847,Mon Aug  2 07:00:56 2021,1062258,TRUCK,4,4477,PCA857A23,PTP,VCB43
848,Sat Aug 14 17:37:12 2021,6322236,CAR,2,4162,PC51A39A7,PTE,VC965
849,Fri Aug  6 21:58:36 2021,2468245,VAN,2,4812,PC22D9C6D,PTC,VCD2F
850,Sat Aug 21 13:15:28 2021,3811233,CAR,2,4070,PCEECA8B2,PTP,VC965
851,Mon Aug 16 04:37:40 2021,1758814,VAN,2,4548,PC4486317,PTE,VCD2F
852,Thu Jul 29 16:54:12 2021,2190563,TRUCK,4,4394,PCD3A817A,PTE,VCB43
853,Sun Aug  8 15:35:43 2021,191673,CAR,2,4944,PC41EEC34,PTC,VC965
854,Sat Aug 14 11:15:46 2021,2525988,TRUCK,4,4091,PC2E099B4,PTE,VCB43
855,Sat Jul 31 10:38:43 2021,6668490,CAR,2,4229,PCD0DDD3D,PTP,VC965
856,Tue Aug 17 08:03:40 2021,844339,TRUCK,4,4587,PC576A3BA,PTE,VCB43
857,Sun Aug  8 09:30:31 2021,8154584,CAR,2,4657,PCC591410,PTP,VC965
858,Thu Aug 12 11:19:06 2021,3475854,TRUCK,4,4347,PC3EC1FDF,PTE,VCB43
859,Fri Jul 30 04:55:50 2021,2937846,CAR,2,4588,PC3172195,PTP,VC965
860,Thu Aug  5 20:42:39 2021,343263,VAN,2,4847,PCD546332,PTP,VCD2F
861,Fri Aug 13 18:06:24 2021,2109085,CAR,2,4490,PC89C1789,PTE,VC965
862,Wed Aug 18 14:50:19 2021,8516395,CAR,2,4651,PC12D9486,PTP,VC965
863,Wed Aug  4 04:50:32 2021,6150958,CAR,2,4667,PCD540B2F,PTP,VC965
864,Sun Aug 22 14:26:46 2021,414949,VAN,2,4064,PC0B32B5B,PTE,VCD2F
865,Sun Aug 22 09:57:09 2021,5049185,CAR,2,4932,PC46C4A27,PTP,VC965
866,Fri Aug 13 08:07:21 2021,8618898,CAR,2,4149,PC99F9ABD,PTP,VC965
867,Tue Aug 17 09:16:36 2021,6909477,CAR,2,4639,PC879E7AB,PTP,VC965
868,Tue Aug 17 17:01:44 2021,1644638,CAR,2,4698,PC8BCEB19,PTC,VC965
869,Wed Aug 18 16:28:13 2021,8732489,CAR,2,4939,PCF263A5E,PTC,VC965
870,Sat Jul 31 22:44:46 2021,803701,CAR,2,4231,PC016D687,PTE,VC965
871,Fri Jul 30 04:31:04 2021,8922075,CAR,2,4683,PC96978C6,PTC,VC965
872,Sun Aug 22 08:11:59 2021,8132269,CAR,2,4794,PC4E1366E,PTC,VC965
873,Fri Aug  6 00:32:27 2021,7321426,TRUCK,4,4632,PCC1FFE5B,PTE,VCB43
874,Sun Aug  8 04:27:12 2021,3138897,TRUCK,4,4242,PCECC4DE2,PTE,VCB43
875,Wed Aug 11 14:29:06 2021,7158326,CAR,2,4424,PC51E7EF8,PTE,VC965
876,Thu Aug 12 13:19:41 2021,4824422,CAR,2,4301,PC540E129,PTC,VC965
877,Thu Aug  5 21:55:03 2021,6076426,VAN,2,4681,PCBEB4D23,PTC,VCD2F
878,Mon Aug  9 04:59:28 2021,2087111,CAR,2,4847,PCD546332,PTE,VC965
879,Fri Aug 20 10:19:35 2021,6881195,VAN,2,4488,PC19D06B0,PTP,VCD2F
880,Wed Aug  4 12:47:51 2021,8853927,CAR,2,4762,PC1A3D20B,PTC,VC965
881,Wed Aug  4 23:22:39 2021,623284,CAR,2,4600,PCB99E8F9,PTP,VC965
882,Sun Aug  8 00:43:57 2021,1530403,CAR,2,4930,PC22F748B,PTE,VC965
883,Fri Jul 30 00:54:55 2021,9760697,CAR,2,4912,PC526B1EC,PTP,VC965
884,Wed Aug  4 01:34:23 2021,6151069,CAR,2,4487,PCA92F2BD,PTC,VC965
885,Wed Aug 11 05:48:06 2021,7421325,TRUCK,4,4990,PCFE28E92,PTE,VCB43
886,Fri Aug  6 05:21:05 2021,2099429,CAR,2,4898,PC0AE9E1B,PTC,VC965
887,Sun Aug 15 17:27:41 2021,6721597,CAR,2,4560,PC5030572,PTC,VC965
888,Sun Aug  8 08:24:43 2021,6466023,CAR,2,4057,PC4B0DCD2,PTE,VC965
889,Mon Aug  2 09:04:04 2021,7237260,VAN,2,4308,PC94E7A96,PTC,VCD2F
890,Wed Aug  4 05:55:28 2021,6179390,CAR,2,4677,PCA9D6EEE,PTC,VC965
891,Sat Aug  7 13:54:23 2021,6600330,CAR,2,4674,PC795E7B9,PTC,VC965
892,Mon Aug 16 06:44:49 2021,4826949,CAR,2,4269,PCC7106FF,PTC,VC965
893,Sun Aug 22 16:44:25 2021,285893,VAN,2,4820,PCC30C735,PTC,VCD2F
894,Sun Aug  8 08:43:01 2021,2719759,VAN,2,4350,PCEDD7E85,PTE,VCD2F
895,Sat Aug 14 12:34:32 2021,3265797,CAR,2,4031,PC0214185,PTE,VC965
896,Thu Aug 12 11:13:56 2021,6224166,VAN,2,4420,PCFDB2950,PTE,VCD2F
897,Fri Aug 13 16:41:04 2021,4987710,CAR,2,4123,PCDE850D8,PTE,VC965
898,Sun Aug  8 00:14:03 2021,9795981,CAR,2,4127,PCA2D76A5,PTP,VC965
899,Sun Aug  1 18:24:33 2021,7861616,CAR,2,4886,PC4D892D7,PTP,VC965
900,Sun Aug  1 18:44:59 2021,3453900,CAR,2,4443,PCC139BD8,PTP,VC965
901,Fri Jul 30 03:02:00 2021,3873716,TRUCK,4,4142,PC7ACFF7C,PTE,VCB43
902,Wed Aug  4 08:01:14 2021,2518442,TRUCK,4,4904,PC36C6441,PTE,VCB43
903,Sun Aug 15 20:54:05 2021,7424573,CAR,2,4841,PCE45DE8D,PTC,VC965
904,Fri Jul 30 10:26:29 2021,5388228,CAR,2,4253,PC82A16E6,PTC,VC965
905,Mon Aug 16 18:32:30 2021,2383579,CAR,2,4737,PCED7EAFE,PTP,VC965
906,Fri Jul 30 13:47:09 2021,7808497,CAR,2,4486,PC3AF69A3,PTC,VC965
907,Fri Aug 20 05:07:36 2021,9279180,CAR,2,4112,PCEA652A8,PTP,VC965
908,Sun Aug 22 16:51:34 2021,9983818,CAR,2,5005,PC408264D,PTC,VC965
909,Thu Aug 19 14:47:44 2021,3348529,TRUCK,4,4313,PC6D0FC31,PTE,VCB43
910,Tue Aug 10 14:12:28 2021,2280811,TRUCK,4,4362,PC670999C,PTE,VCB43
911,Tue Aug 10 04:44:39 2021,5475683,CAR,2,4047,PC6D105CF,PTE,VC965
912,Tue Aug 10 08:17:25 2021,3242753,TRUCK,4,4400,PC3BD7D63,PTP,VCB43
913,Fri Jul 30 09:55:51 2021,120673,CAR,2,4306,PC5D6563A,PTE,VC965
914,Wed Aug 18 19:47:41 2021,2870417,CAR,2,4688,PCCB4C86D,PTE,VC965
915,Thu Aug  5 03:55:44 2021,6521245,CAR,2,5007,PC869BDE8,PTP,VC965
916,Sat Jul 31 16:01:56 2021,4749166,VAN,2,4030,PCA8A9AA8,PTE,VCD2F
917,Tue Aug 10 01:04:59 2021,6120669,VAN,2,4007,PCDF9F773,PTE,VCD2F
918,Tue Aug  3 23:22:35 2021,6406243,CAR,2,4632,PCC1FFE5B,PTE,VC965
919,Tue Aug 10 03:55:51 2021,9951372,CAR,2,4888,PC46C55B4,PTC,VC965
920,Thu Aug 12 00:11:21 2021,9528583,CAR,2,4988,PC46BE0B2,PTP,VC965
921,Fri Jul 30 23:14:41 2021,3751116,TRUCK,4,4142,PC7ACFF7C,PTP,VCB43
922,Tue Aug 10 02:36:21 2021,6549535,TRUCK,4,4784,PCDB42B34,PTE,VCB43
923,Sun Aug 22 07:09:05 2021,3808707,CAR,2,4240,PC72FE04B,PTE,VC965
924,Tue Aug 17 17:34:12 2021,5834018,TRUCK,4,4283,PC953B572,PTC,VCB43
925,Fri Aug 13 01:25:20 2021,1158710,CAR,2,4513,PC52F533C,PTP,VC965
926,Sun Aug 22 00:22:41 2021,5805628,CAR,2,4054,PC7E79FA0,PTP,VC965
927,Sun Aug 22 11:01:45 2021,8561127,CAR,2,4833,PC71A1452,PTC,VC965
928,Sat Jul 31 17:40:13 2021,4522592,CAR,2,4284,PC0DB49FD,PTC,VC965
929,Tue Aug 10 09:14:01 2021,9284769,TRUCK,4,4348,PCD66314D,PTE,VCB43
930,Thu Jul 29 13:34:09 2021,4304071,VAN,2,4617,PC7758F89,PTE,VCD2F
931,Sun Aug 22 04:08:48 2021,9510776,TRUCK,4,4909,PCDED6F20,PTP,VCB43
932,Sat Aug  7 05:57:05 2021,5931482,CAR,2,4301,PC540E129,PTE,VC965
933,Thu Aug 12 08:25:32 2021,297034,TRUCK,4,4160,PC6DC0ACF,PTE,VCB43
934,Wed Aug  4 06:54:11 2021,2292253,VAN,2,4856,PC7C042B7,PTE,VCD2F
935,Wed Aug  4 04:12:51 2021,1208170,CAR,2,4317,PC0DC6CAB,PTP,VC965
936,Sat Jul 31 11:53:17 2021,2579745,CAR,2,4172,PC1A43FB7,PTP,VC965
937,Sun Aug  8 23:40:37 2021,9405902,CAR,2,4695,PC4A5D62F,PTP,VC965
938,Wed Aug 11 05:28:13 2021,9448458,CAR,2,4737,PCED7EAFE,PTE,VC965
939,Tue Aug 10 16:57:53 2021,7299577,CAR,2,4601,PCC932802,PTP,VC965
940,Fri Aug  6 12:06:07 2021,4767711,TRUCK,4,4862,PC3BDDA71,PTE,VCB43
941,Sun Aug 22 03:22:26 2021,2031526,TRUCK,4,4907,PCCEEF65A,PTE,VCB43
